#,FEC ID,STATE,STATE ABBREVIATION,GENERAL ELECTION DATE,FIRST NAME,LAST NAME,"LAST NAME,  FIRST",TOTAL VOTES,PARTY,GENERAL RESULTS,TOTAL VOTES #,GENERAL %,NOTES,,,,
238,P80000235,Missouri,MO,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"1,259,171",,46.10%,,,,,
239,P40002537,Missouri,MO,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"9,831",,0.36%,,,,,
240,P40003261,Missouri,MO,11/2/04,Michael A.,Peroutka,"Peroutka, Michael A.",,CON,"5,355",,0.20%,,,,,
241,P20000527,Missouri,MO,11/2/04,Ralph,Nader,"Nader, Ralph",,W,"1,294",,0.05%,,,,,
242,n/a,Missouri,MO,11/2/04,,,,Total State Votes:,,,"2,731,364",,,,,,
243,P00003335,Montana,MT,11/2/04,George W.,Bush,"Bush, George W.",,R,"266,063",,59.07%,,,,,
244,P80000235,Montana,MT,11/2/04,John,Kerry,"Kerry, John",,D,"173,710",,38.56%,,,,,
245,P20000527,Montana,MT,11/2/04,Ralph,Nader,"Nader, Ralph",,I,"6,168",,1.37%,,,,,
246,P40003261,Montana,MT,11/2/04,Michael A.,Peroutka,"Peroutka, Michael A.",,CON,"1,764",,0.39%,,,,,
247,P40002537,Montana,MT,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"1,733",,0.38%,,,,,
248,P40003097,Montana,MT,11/2/04,David,Cobb,"Cobb, David",,GRN,996,,0.22%,,,,,
249,P40003519,Montana,MT,11/2/04,John Joseph,Kennedy,"Kennedy, John Joseph",,W,6,,0.00%,,,,,
250,n/a,Montana,MT,11/2/04,Robert Leslie,Beattie,"Beattie, Robert Leslie",,W,3,,0.00%,,,,,
251,P40003337,Montana,MT,11/2/04,Walter Frederick,Brown,"Brown, Walter Frederick",,W,2,,0.00%,,,,,
252,n/a,Montana,MT,11/2/04,,,,Total State Votes:,,,"450,445",,,,,,
253,P00003335,Nebraska,NE,11/2/04,George W.,Bush,"Bush, George W.",,R,"512,814",,65.90%,,,,,
254,P80000235,Nebraska,NE,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"254,328",,32.68%,,,,,
255,P20000527,Nebraska,NE,11/2/04,Ralph,Nader,"Nader, Ralph",,BP,"5,698",,0.73%,,,,,
256,P40002537,Nebraska,NE,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"2,041",,0.26%,,,,,
257,P40003261,Nebraska,NE,11/2/04,Michael A.,Peroutka,"Peroutka, Michael A.",,NB,"1,314",,0.17%,,,,,
258,P40003097,Nebraska,NE,11/2/04,David,Cobb,"Cobb, David",,GRN,978,,0.13%,,,,,
259,n/a,Nebraska,NE,11/2/04,,Scattered,Scattered,,W,931,,0.12%,,,,,
260,n/a,Nebraska,NE,11/2/04,R—ger,Calero,"Calero, R—ger",,BP,82,,0.01%,,,,,
261,n/a,Nebraska,NE,11/2/04,,,,Total State Votes:,,,"778,186",,,,,,
262,P00003335,Nevada,NV,11/2/04,George W.,Bush,"Bush, George W.",,R,"418,690",,50.47%,,,,,
263,P80000235,Nevada,NV,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"397,190",,47.88%,,,,,
264,P20000527,Nevada,NV,11/2/04,Ralph,Nader,"Nader, Ralph",,I,"4,838",,0.58%,,,,,
265,n/a,Nevada,NV,11/2/04,,None of These Candidates,None of These Candidates,,X,"3,688",,0.44%,,,,,
266,P40002537,Nevada,NV,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"3,176",,0.38%,,,,,
267,P40003261,Nevada,NV,11/2/04,Michael A.,Peroutka,"Peroutka, Michael A.",,IAP,"1,152",,0.14%,,,,,
268,P40003097,Nevada,NV,11/2/04,David,Cobb,"Cobb, David",,GRN,853,,0.10%,,,,,
269,n/a,Nevada,NV,11/2/04,,,,Total State Votes:,,,"829,587",,,,,,
270,P80000235,New Hampshire,NH,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"340,511",,50.24%,,,,,
271,P00003335,New Hampshire,NH,11/2/04,George W.,Bush,"Bush, George W.",,R,"331,237",,48.87%,,,,,
272,P20000527,New Hampshire,NH,11/2/04,Ralph,Nader,"Nader, Ralph",,I,"4,479",,0.66%,,,,,
273,n/a,New Hampshire,NH,11/2/04,,Scattered,Scattered,,W,538,,0.08%,,,,,
274,P40002537,New Hampshire,NH,11/2/04,Michael,Badnarik,"Badnarik, Michael",,W,372,,0.05%,,,,,
275,P80002801,New Hampshire,NH,11/2/04,John,McCain,"McCain, John",,W,357,,0.05%,,,,,
276,P40003261,New Hampshire,NH,11/2/04,Michael A.,Peroutka,"Peroutka, Michael A.",,W,161,,0.02%,,,,,
277,P40002214,New Hampshire,NH,11/2/04,Howard,Dean,"Dean, Howard",,W,42,,0.01%,,,,,
278,P40002792,New Hampshire,NH,11/2/04,Wesley,Clark,"Clark, Wesley",,W,14,,0.00%,,,,,
279,n/a,New Hampshire,NH,11/2/04,Wesley,Powell,"Powell, Wesley",,W,14,,0.00%,,,,,
280,P40002545,New Hampshire,NH,11/2/04,Dennis,Kucinich,"Kucinich, Dennis",,W,8,,0.00%,,,,,
281,P40002347,New Hampshire,NH,11/2/04,John,Edwards,"Edwards, John",,W,5,,0.00%,,,,,
282,n/a,New Hampshire,NH,11/2/04,,,,Total State Votes:,,,"677,738",,,,,,
283,P80000235,New Jersey,NJ,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"1,911,430",,52.92%,,,,,
284,P00003335,New Jersey,NJ,11/2/04,George W.,Bush,"Bush, George W.",,R,"1,670,003",,46.24%,,,,,
285,P20000527,New Jersey,NJ,11/2/04,Ralph,Nader,"Nader, Ralph",,I,"19,418",,0.54%,,,,,
286,P40002537,New Jersey,NJ,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"4,514",,0.12%,,,,,
287,P40003261,New Jersey,NJ,11/2/04,Michael A.,Peroutka,"Peroutka, Michael A.",,CON,"2,750",,0.08%,,,,,
288,P40003097,New Jersey,NJ,11/2/04,David,Cobb,"Cobb, David",,GRN,"1,807",,0.05%,,,,,
289,P40003337,New Jersey,NJ,11/2/04,Walter,Brown,"Brown, Walter",,SOC,664,,0.02%,,,,,
290,n/a,New Jersey,NJ,11/2/04,Bill,Van Auken,"Van Auken, Bill",,SEP,575,,0.02%,,,,,
291,n/a,New Jersey,NJ,11/2/04,R—ger,Calero,"Calero, R—ger",,SWP,530,,0.01%,,,,,
292,n/a,New Jersey,NJ,11/2/04,,,,Total State Votes:,,,"3,611,691",,,,,,
293,P00003335,New Mexico,NM,11/2/04,George W.,Bush,"Bush, George W.",,R,"376,930",,49.84%,,,,,
294,P80000235,New Mexico,NM,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"370,942",,49.05%,,,,,
295,P20000527,New Mexico,NM,11/2/04,Ralph,Nader,"Nader, Ralph",,I,"4,053",,0.54%,,,,,
296,P40002537,New Mexico,NM,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"2,382",,0.31%,,,,,
297,P40003097,New Mexico,NM,11/2/04,David,Cobb,"Cobb, David",,GRN,"1,226",,0.16%,,,,,
298,P40003261,New Mexico,NM,11/2/04,Michael,Peroutka,"Peroutka, Michael",,CON,771,,0.10%,,,,,
299,n/a,New Mexico,NM,11/2/04,,,,Total State Votes:,,,"756,304",,,,,,
300,P80000235,New York,NY,11/2/04,John F.,Kerry,"Kerry, John F.",Combined Parties:,,"4,314,280",,58.37%,,,,,
301,P80000235,New York,NY,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"[4,180,755]",,56.57%,,,,,
302,P80000235,New York,NY,11/2/04,John F.,Kerry,"Kerry, John F.",,WF,"[133,525]",,1.81%,,,,,
303,P00003335,New York,NY,11/2/04,George W.,Bush,"Bush, George W.",Combined Parties:,,"2,962,567",,40.08%,,,,,
304,P00003335,New York,NY,11/2/04,George W.,Bush,"Bush, George W.",,R,"[2,806,993]",,37.98%,,,,,
305,P00003335,New York,NY,11/2/04,George W.,Bush,"Bush, George W.",,C,"[155,574]",,2.10%,,,,,
306,P20000527,New York,NY,11/2/04,Ralph,Nader,"Nader, Ralph",Combined Parties:,,"99,873",,1.35%,,,,,
307,P20000527,New York,NY,11/2/04,Ralph,Nader,"Nader, Ralph",,IDP,"[84,247]",,1.14%,,,,,
308,P20000527,New York,NY,11/2/04,Ralph,Nader,"Nader, Ralph",,PJP,"[15,626]",,0.21%,,,,,
309,P40002537,New York,NY,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"11,607",,0.16%,,,,,
310,n/a,New York,NY,11/2/04,R—ger,Calero,"Calero, R—ger",,SWP,"2,405",,0.03%,,,,,
311,P40003261,New York,NY,11/2/04,Michael A.,Peroutka,"Peroutka, Michael A.",,W,207,,0.00%,,,,,
312,P40003097,New York,NY,11/2/04,David,Cobb,"Cobb, David",,W,87,,0.00%,,,,,
313,P40003519,New York,NY,11/2/04,John Joseph,Kennedy,"Kennedy, John Joseph",,W,4,,0.00%,,,,,
314,P40002529,New York,NY,11/2/04,Michael,Halpin,"Halpin, Michael",,W,4,,0.00%,,,,,
315,n/a,New York,NY,11/2/04,Bill,Van Auken,"Van Auken, Bill",,W,2,,0.00%,,,,,
316,n/a,New York,NY,11/2/04,,,,Total State Votes:,,,"7,391,036",,"NOTE:  57,230 miscellaneous write-in, blank and void votes were compiled as one total in New York.  This figure is not included in ""Total State Votes.""",,,,
317,P00003335,North Carolina,NC,11/2/04,George W.,Bush,"Bush, George W.",,R,"1,961,166",,56.02%,,,,,
318,P80000235,North Carolina,NC,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"1,525,849",,43.58%,,,,,
319,P40002537,North Carolina,NC,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"11,731",,0.34%,,,,,
320,P20000527,North Carolina,NC,11/2/04,Ralph,Nader,"Nader, Ralph",,W,"1,805",,0.05%,,,,,
321,P40003337,North Carolina,NC,11/2/04,Walt,Brown,"Brown, Walt",,W,348,,0.01%,,,,,
322,P40003097,North Carolina,NC,11/2/04,David,Cobb,"Cobb, David",,W,108,,0.00%,,,,,
323,n/a,North Carolina,NC,11/2/04,,,,Total State Votes:,,,"3,501,007",,,,,,
324,P00003335,North Dakota,ND,11/2/04,George W.,Bush,"Bush, George W.",,R,"196,651",,62.86%,,,,,
325,P80000235,North Dakota,ND,11/2/04,John F.,Kerry,"Kerry, John F.",,DNL,"111,052",,35.50%,,,,,
326,P20000527,North Dakota,ND,11/2/04,Ralph,Nader,"Nader, Ralph",,I,"3,756",,1.20%,,,,,
327,P40002537,North Dakota,ND,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,851,,0.27%,,,,,
328,P40003261,North Dakota,ND,11/2/04,Michael A.,Peroutka,"Peroutka, Michael A.",,CON,514,,0.16%,,,,,
329,n/a,North Dakota,ND,11/2/04,Martin,Wishnatsky,"Wishnatsky, Martin",,W,9,,0.00%,,,,,
330,n/a,North Dakota,ND,11/2/04,,,,Total State Votes:,,,"312,833",,,,,,
331,P00003335,Ohio,OH,11/2/04,George W.,Bush,"Bush, George W.",,R,"2,859,768",,50.81%,,,,,
332,P80000235,Ohio,OH,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"2,741,167",,48.71%,,,,,
333,P40002537,Ohio,OH,11/2/04,Michael,Badnarik,"Badnarik, Michael",,N,"14,676",,0.26%,,,,,
334,P40003261,Ohio,OH,11/2/04,Michael Anthony,Peroutka,"Peroutka, Michael Anthony",,N,"11,939",,0.21%,,,,,
335,P40003097,Ohio,OH,11/2/04,David Keith,Cobb,"Cobb, David Keith",,W,192,,0.00%,,,,,
336,P00003962,Ohio,OH,11/2/04,Joe,Schriner,"Schriner, Joe",,W,114,,0.00%,,,,,
337,P60004454,Ohio,OH,11/2/04,James,Harris,"Harris, James",,W,22,,0.00%,,,,,
338,n/a,Ohio,OH,11/2/04,Richard A.,Duncan,"Duncan, Richard A.",,W,17,,0.00%,,,,,
339,P40002560,Ohio,OH,11/2/04,Thomas F.,Zych,"Zych, Thomas F.",,W,11,,0.00%,,,,,
340,P40003451,Ohio,OH,11/2/04,John T.,Parker,"Parker, John T.",,W,2,,0.00%,,,,,
341,n/a,Ohio,OH,11/2/04,,,,Total State Votes:,,,"5,627,908",,,,,,
342,P00003335,Oklahoma,OK,11/2/04,George W.,Bush,"Bush, George W.",,R,"959,792",,65.57%,,,,,
343,P80000235,Oklahoma,OK,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"503,966",,34.43%,,,,,
344,n/a,Oklahoma,OK,11/2/04,,,,Total State Votes:,,,"1,463,758",,,,,,
345,P80000235,Oregon,OR,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"943,163",,51.35%,,,,,
346,P00003335,Oregon,OR,11/2/04,George W.,Bush,"Bush, George W.",,R,"866,831",,47.19%,,,,,
347,n/a,Oregon,OR,11/2/04,,Scattered,Scattered,,W,"8,956",,0.49%,,,,,
348,P40002537,Oregon,OR,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"7,260",,0.40%,,,,,
349,P40003097,Oregon,OR,11/2/04,David,Cobb,"Cobb, David",,PG,"5,315",,0.29%,,,,,
350,P40003261,Oregon,OR,11/2/04,Michael Anthony,Peroutka,"Peroutka, Michael Anthony",,CON,"5,257",,0.29%,,,,,
351,n/a,Oregon,OR,11/2/04,,,,Total State Votes:,,,"1,836,782",,,,,,
352,P80000235,Pennsylvania,PA,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"2,938,095",,50.92%,,,,,
353,P00003335,Pennsylvania,PA,11/2/04,George W.,Bush,"Bush, George W.",,R,"2,793,847",,48.42%,,,,,
354,P40002537,Pennsylvania,PA,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"21,185",,0.37%,,,,,
355,P40003097,Pennsylvania,PA,11/2/04,David K.,Cobb,"Cobb, David K.",,GRN,"6,319",,0.11%,,,,,
356,P40003261,Pennsylvania,PA,11/2/04,Michael Anthony,Peroutka,"Peroutka, Michael Anthony",,CON,"6,318",,0.11%,,,,,
357,P20000527,Pennsylvania,PA,11/2/04,Ralph,Nader,"Nader, Ralph",,W,"2,656",,0.05%,,,,,
358,n/a,Pennsylvania,PA,11/2/04,,Scattered,Scattered,,W,"1,170",,0.02%,,,,,
359,n/a,Pennsylvania,PA,11/2/04,,,,Total State Votes:,,,"5,769,590",,,,,,
360,P80000235,Rhode Island,RI,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"259,760",,59.42%,,,,,
361,P00003335,Rhode Island,RI,11/2/04,George W.,Bush,"Bush, George W.",,R,"169,046",,38.67%,,,,,
362,P20000527,Rhode Island,RI,11/2/04,Ralph,Nader,"Nader, Ralph",,REF,"4,651",,1.06%,,,,,
363,P40003097,Rhode Island,RI,11/2/04,David,Cobb,"Cobb, David",,GRN,"1,333",,0.30%,,,,,
364,P40002537,Rhode Island,RI,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,907,,0.21%,,,,,
365,n/a,Rhode Island,RI,11/2/04,,Scattered,Scattered,,W,413,,0.09%,,,,,
366,P40003261,Rhode Island,RI,11/2/04,Michael A.,Peroutka,"Peroutka, Michael A.",,CON,339,,0.08%,,,,,
367,P80002801,Rhode Island,RI,11/2/04,John,McCain,"McCain, John",,W,284,,0.06%,,,,,
368,P40003451,Rhode Island,RI,11/2/04,John,Parker,"Parker, John",,WW,253,,0.06%,,,,,
369,P60003050,Rhode Island,RI,11/2/04,Colin,Powell,"Powell, Colin",,W,35,,0.01%,,,,,
370,n/a,Rhode Island,RI,11/2/04,Lincoln,Chafee,"Chafee, Lincoln",,W,12,,0.00%,,,,,
371,P40002214,Rhode Island,RI,11/2/04,Howard,Dean,"Dean, Howard",,W,12,,0.00%,,,,,
372,P80000805,Rhode Island,RI,11/2/04,Patrick,Buchanan,"Buchanan, Patrick",,W,10,,0.00%,,,,,
373,P20000527,Rhode Island,RI,11/2/04,Ralph,Nader,"Nader, Ralph",,W,10,,0.00%,,,,,
374,P00000455,Rhode Island,RI,11/2/04,"George, Sr.",Bush,"Bush, George, Sr.",,W,9,,0.00%,,,,,
375,n/a,Rhode Island,RI,11/2/04,Rudy,Guilliani,"Guilliani, Rudy",,W,9,,0.00%,,,,,
376,P00003392,Rhode Island,RI,11/2/04,Hillary,Clinton,"Clinton, Hillary",,W,8,,0.00%,,,,,
377,P40002545,Rhode Island,RI,11/2/04,Dennis J.,Kucinich,"Kucinich, Dennis J.",,W,8,,0.00%,,,,,
378,P20000642,Rhode Island,RI,11/2/04,Bill,Clinton,"Clinton, Bill",,W,7,,0.00%,,,,,
379,P00004754,Rhode Island,RI,11/2/04,Joseph,Lieberman,"Lieberman, Joseph",,W,6,,0.00%,,,,,
380,n/a,Rhode Island,RI,11/2/04,Mickey,Mouse,"Mouse, Mickey",,W,6,,0.00%,,,,,
381,n/a,Rhode Island,RI,11/2/04,Curt,Shilling,"Shilling, Curt",,W,6,,0.00%,,,,,
382,P80000235,Rhode Island,RI,11/2/04,John F.,Kerry,"Kerry, John F.",,W,5,,0.00%,,,,,
383,n/a,Rhode Island,RI,11/2/04,,None of the Above,None of the Above,,W,5,,0.00%,,,,,
384,n/a,Rhode Island,RI,11/2/04,,,,Total State Votes:,,,"437,134",,,,,,
385,P00003335,South Carolina,SC,11/2/04,George W.,Bush,"Bush, George W.",,R,"937,974",,57.98%,,,,,
386,P80000235,South Carolina,SC,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"661,699",,40.90%,,,,,
387,P20000527,South Carolina,SC,11/2/04,Ralph,Nader,"Nader, Ralph",,IDP,"5,520",,0.34%,,,,,
388,P40003261,South Carolina,SC,11/2/04,Michael,Peroutka,"Peroutka, Michael",,CON,"5,317",,0.33%,,,,,
389,P40002537,South Carolina,SC,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"3,608",,0.22%,,,,,
390,P40003337,South Carolina,SC,11/2/04,"Walter F. ""Walt""",Brown,"Brown, Walter F. ""Walt""",,UC,"2,124",,0.13%,,,,,
391,P40003097,South Carolina,SC,11/2/04,David,Cobb,"Cobb, David",,GRN,"1,488",,0.09%,,,,,
392,n/a,South Carolina,SC,11/2/04,,,,Total State Votes:,,,"1,617,730",,,,,,
393,P00003335,South Dakota,SD,11/2/04,George W.,Bush,"Bush, George W.",,R,"232,584",,59.91%,,,,,
394,P80000235,South Dakota,SD,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"149,244",,38.44%,,,,,
395,P20000527,South Dakota,SD,11/2/04,Ralph,Nader,"Nader, Ralph",,I,"4,320",,1.11%,,,,,
396,P40003261,South Dakota,SD,11/2/04,Michael A.,Peroutka,"Peroutka, Michael A.",,CON,"1,103",,0.28%,,,,,
397,P40002537,South Dakota,SD,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,964,,0.25%,,,,,
398,n/a,South Dakota,SD,11/2/04,,,,Total State Votes:,,,"388,215",,,,,,
399,P00003335,Tennessee,TN,11/2/04,George W.,Bush,"Bush, George W.",,R,"1,384,375",,56.80%,,,,,
400,P80000235,Tennessee,TN,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"1,036,477",,42.53%,,,,,
401,P20000527,Tennessee,TN,11/2/04,Ralph,Nader,"Nader, Ralph",,I,"8,992",,0.37%,,,,,
402,P40002537,Tennessee,TN,11/2/04,Michael,Badnarik,"Badnarik, Michael",,I,"4,866",,0.20%,,,,,
403,P40003261,Tennessee,TN,11/2/04,Michael Anthony,Peroutka,"Peroutka, Michael Anthony",,I,"2,570",,0.11%,,,,,
404,P40003097,Tennessee,TN,11/2/04,David,Cobb,"Cobb, David",,W,33,,0.00%,,,,,
405,P40003337,Tennessee,TN,11/2/04,Walt,Brown,"Brown, Walt",,W,6,,0.00%,,,,,
406,n/a,Tennessee,TN,11/2/04,,,,Total State Votes:,,,"2,437,319",,,,,,
407,P00003335,Texas,TX,11/2/04,George W.,Bush,"Bush, George W.",,R,"4,526,917",,61.09%,,,,,
408,P80000235,Texas,TX,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"2,832,704",,38.22%,,,,,
409,P40002537,Texas,TX,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"38,787",,0.52%,,,,,
410,P20000527,Texas,TX,11/2/04,Ralph,Nader,"Nader, Ralph",,W,"9,159",,0.12%,,,,,
411,P40003261,Texas,TX,11/2/04,Michael Anthony,Peroutka,"Peroutka, Michael Anthony",,W,"1,636",,0.02%,,,,,
412,P40003097,Texas,TX,11/2/04,David Keith,Cobb,"Cobb, David Keith",,W,"1,014",,0.01%,,,,,
413,n/a,Texas,TX,11/2/04,Andrew J.,Falk,"Falk, Andrew J.",,W,219,,0.00%,,,,,
414,P40003519,Texas,TX,11/2/04,John Joseph,Kennedy,"Kennedy, John Joseph",,W,126,,0.00%,,,,,
415,P40003337,Texas,TX,11/2/04,Walt,Brown,"Brown, Walt",,W,111,,0.00%,,,,,
416,n/a,Texas,TX,11/2/04,Deborah Elaine,Allen,"Allen, Deborah Elaine",,W,92,,0.00%,,,,,
417,n/a,Texas,TX,11/2/04,,,,Total State Votes:,,,"7,410,765",,,,,,
418,P00003335,Utah,UT,11/2/04,George W.,Bush,"Bush, George W.",,R,"663,742",,71.54%,,,,,
419,P80000235,Utah,UT,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"241,199",,26.00%,,,,,
420,P20000527,Utah,UT,11/2/04,Ralph,Nader,"Nader, Ralph",,UN,"11,305",,1.22%,,,,,
421,P40003261,Utah,UT,11/2/04,Michael Anthony,Peroutka,"Peroutka, Michael Anthony",,CON,"6,841",,0.74%,,,,,
422,P40002537,Utah,UT,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"3,375",,0.36%,,,,,
423,n/a,Utah,UT,11/2/04,Charles,Jay,"Jay, Charles",,PCH,946,,0.10%,,,,,
424,P60004454,Utah,UT,11/2/04,James,Harris,"Harris, James",,SWP,393,,0.04%,,,,,
425,P40003097,Utah,UT,11/2/04,David,Cobb,"Cobb, David",,W,39,,0.00%,,,,,
426,P60001294,Utah,UT,11/2/04,Lawrence Rey,Topham,"Topham, Lawrence Rey",,W,2,,0.00%,,,,,
427,P00003962,Utah,UT,11/2/04,Joe,Schriner,"Schriner, Joe",,W,1,,0.00%,,,,,
428,P40003519,Utah,UT,11/2/04,John Joseph,Kennedy,"Kennedy, John Joseph",,W,1,,0.00%,,,,,
429,n/a,Utah,UT,11/2/04,,,,Total State Votes:,,,"927,844",,,,,,
430,P80000235,Vermont,VT,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"184,067",,58.94%,,,,,
431,P00003335,Vermont,VT,11/2/04,George W.,Bush,"Bush, George W.",,R,"121,180",,38.80%,,,,,
432,P20000527,Vermont,VT,11/2/04,Ralph,Nader,"Nader, Ralph",,I,"4,494",,1.44%,,,,,
433,P40002537,Vermont,VT,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"1,102",,0.35%,,,,,
434,n/a,Vermont,VT,11/2/04,,Scattered,Scattered,,W,957,,0.31%,,,,,
435,P40003451,Vermont,VT,11/2/04,John Thompson,Parker,"Parker, John Thompson",,LU,265,,0.08%,,,,,
436,n/a,Vermont,VT,11/2/04,R—ger,Calero,"Calero, R—ger",,SWP,244,,0.08%,,,,,
437,n/a,Vermont,VT,11/2/04,,,,Total State Votes:,,,"312,309",,,,,,
438,P00003335,Virginia,VA,11/2/04,George W.,Bush,"Bush, George W.",,R,"1,716,959",,53.68%,,,,,
439,P80000235,Virginia,VA,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"1,454,742",,45.48%,,,,,
440,P40002537,Virginia,VA,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"11,032",,0.34%,,,,,
441,P40003261,Virginia,VA,11/2/04,Michael A.,Peroutka,"Peroutka, Michael A.",,CON,"10,161",,0.32%,,,,,
442,n/a,Virginia,VA,11/2/04,,Scattered,Scattered,,W,"2,952",,0.09%,,,,,
443,P20000527,Virginia,VA,11/2/04,Ralph,Nader,"Nader, Ralph",,W,"2,393",,0.07%,,,,,
444,P40003097,Virginia,VA,11/2/04,David,Cobb,"Cobb, David",,W,104,,0.00%,,,,,
445,P40003337,Virginia,VA,11/2/04,Walter F.,Brown,"Brown, Walter F.",,W,23,,0.00%,,,,,
446,n/a,Virginia,VA,11/2/04,Joseph,Spence,"Spence, Joseph",,W,1,,0.00%,,,,,
447,n/a,Virginia,VA,11/2/04,,,,Total State Votes:,,,"3,198,367",,,,,,
448,P80000235,Washington,WA,11/2/04,John,Kerry,"Kerry, John",,D,"1,510,201",,52.82%,,,,,
449,P00003335,Washington,WA,11/2/04,George,Bush,"Bush, George",,R,"1,304,894",,45.64%,,,,,
450,P20000527,Washington,WA,11/2/04,Ralph,Nader,"Nader, Ralph",,I,"23,283",,0.81%,,,,,
451,P40002537,Washington,WA,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"11,955",,0.42%,,,,,
452,P40003261,Washington,WA,11/2/04,Michael Anthony,Peroutka,"Peroutka, Michael Anthony",,CON,"3,922",,0.14%,,,,,
453,P40003097,Washington,WA,11/2/04,David,Cobb,"Cobb, David",,GRN,"2,974",,0.10%,,,,,
454,P40003451,Washington,WA,11/2/04,John,Parker,"Parker, John",,WW,"1,077",,0.04%,,,,,
455,P60004454,Washington,WA,11/2/04,James,Harris,"Harris, James",,SWP,547,,0.02%,,,,,
456,n/a,Washington,WA,11/2/04,Bill,Van Auken,"Van Auken, Bill",,SEP,231,,0.01%,,,,,
457,n/a,Washington,WA,11/2/04,,,,Total State Votes:,,,"2,859,084",,,,,,
458,P00003335,West Virginia,WV,11/2/04,George W.,Bush,"Bush, George W.",,R,"423,778",,56.06%,,,,,
459,P80000235,West Virginia,WV,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"326,541",,43.20%,,,,,
460,P20000527,West Virginia,WV,11/2/04,Ralph,Nader,"Nader, Ralph",,I,"4,063",,0.54%,,,,,
461,P40002537,West Virginia,WV,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"1,405",,0.19%,,,,,
462,P40003261,West Virginia,WV,11/2/04,Michael,Peroutka,"Peroutka, Michael",,W,82,,0.01%,,,,,
463,P40003519,West Virginia,WV,11/2/04,John,Kennedy,"Kennedy, John",,W,13,,0.00%,,,,,
464,P40003097,West Virginia,WV,11/2/04,David,Cobb,"Cobb, David",,W,5,,0.00%,,,,,
465,n/a,West Virginia,WV,11/2/04,,,,Total State Votes:,,,"755,887",,,,,,
466,P80000235,Wisconsin,WI,11/2/04,John F.,Kerry,"Kerry, John F.",,D,"1,489,504",,49.70%,,,,,
467,P00003335,Wisconsin,WI,11/2/04,George W.,Bush,"Bush, George W.",,R,"1,478,120",,49.32%,,,,,
468,P20000527,Wisconsin,WI,11/2/04,Ralph,Nader,"Nader, Ralph",,TBL,"16,390",,0.55%,,,,,
469,P40002537,Wisconsin,WI,11/2/04,Michael,Badnarik,"Badnarik, Michael",,LBT,"6,464",,0.22%,,,,,
470,n/a,Wisconsin,WI,11/2/04,,Scattered,Scattered,,W,"2,986",,0.10%,,,,,
471,P40003097,Wisconsin,WI,11/2/04,David,Cobb,"Cobb, David",,WG,"2,661",,0.09%,,,,,
472,P40003337,Wisconsin,WI,11/2/04,Walter F.,Brown,"Brown, Walter F.",,SPW,471,,0.02%,,,,,
473,P60004454,Wisconsin,WI,11/2/04,James,Harris,"Harris, James",,SWP,411,,0.01%,,,,,
474,n/a,Wisconsin,WI,11/2/04,,,,Total State Votes:,,,"2,997,007",,,,,,
475,P00003335,Wyoming,WY,11/2/04,George W.,Bush,"Bush, George W.",,R,"167,629",,68.86%,,,,,
